Name,OpClass,OpScope,OpType,OpReturnType,OperatorFlag,OriginalVersion,CodeFirstAdded,CodeAltered,ChangeRefSet,OSVersion,NumberOfArgs,HasNeededArguments,IsDotOp,HasDotOpVersion,HasLoopVariable,HasRegExArgument,HasScopeArgument,HasConditionalArgument,HasOptionalArgument,HasStyledOutput,HonoursLinkType,HasNoCodeSample,Text,TextJa
String.skipWhitespace(),Function,Item,Stream parsing,String,false,9.1.0,Baseline,,,,,false,true,false,false,false,false,false,false,false,,false,"String.skipWhitespace()
String.skipWhitespace
Advances the String stream to the first character that is not whitespace. A failure occurs if the stream is exhausted.
For example:
	vText = $Text.skipWhitespace(); 
Tests that the next characters in the stream are non-word, and advances the stream beyond the detected  whitespaces characters. Otherwise, it fails and the cursor does not advance. Either way, the variable vText receives the resulting text stream as would any operator chained to .skipWhitespace() unless a failure occurs in which case chained operators are not processed. 
If the stream passed in is ""  Hello world"" (note the leading spaces) then the spaces are detected and the cursor returns ""Hello world"". But if the stream passed in is ""Hello world"" a word is detected and the cursor does not advance.
The presumption for use of this operator is as an assist to help ensure to-be-captured content is correctly detected. Essentially, this is a 'if' style test: if the test is correct proceed, else the cursor remains where it is for any possible chained stream parsing operators.","String.skipWhitespace()
String.skipWhitespace
文字列ストリームを、空白文字ではない最初の文字まで進めます。ストリームが終端に達した場合は失敗となります。
例：
	vText = $Text.skipWhitespace(); 
ストリームの次の文字が非単語文字であることをテストし、検出された空白文字を越えてストリームを進めます。それ以外の場合は失敗し、カーソルは進みません。いずれの場合も、失敗が発生して連結されたオペレータが処理されない場合を除き、変数vTextは .skipWhitespace() に連結された他のオペレータと同様に、結果のテキストストリームを受け取ります。
渡されたストリームが ""  Hello world""（先頭に空白がある）の場合、空白が検出され、カーソルは ""Hello world"" を返します。しかし、渡されたストリームが ""Hello world"" の場合、単語が検出されるため、カーソルは進みません。
このオペレータは、抽出（キャプチャ）対象のコンテンツが正しく検出されるのを助けるための支援機能として想定されています。本質的にはこれは「if」スタイルのテストです。テストが正しければ処理を進め、そうでなければ、後続のストリーム解析オペレータのためにカーソルを現在の位置に留めます。"
String.speak([voiceNameStr]),Function,Item,Data manipulation,success boolean,false,6.0.0,Baseline,,,,1,false,true,false,false,false,false,false,true,false,,false,"String.speak([voiceNameStr])
speaks a string using Mac text-to-speech. If another string is being spoken, the new phrase is spoken after the current phrase is complete.
	$Text.speak(); 
An optional second argument voiceNameStr identifies the voice the speech synthesiser should use. If the nominated voiceNameStr is not present no sound is played. The closing parentheses are only needed if the extra argument is being passed:
	$Text.speak(""Tessa""); 
Quoted literal strings can be chained to .speak():
	""Look on my Works, ye Mighty, and despair"".speak(); 
	'Look on my Works, ye Mighty, and despair'.speak(); 
See also speak().","String.speak([voiceNameStr])
Macのテキスト読み上げ機能を使用して文字列を読み上げます。別の文字列が読み上げられている最中の場合は、現在の読み上げが完了した後に新しいフレーズが読み上げられます。
	$Text.speak(); 
オプションの第2引数 voiceNameStr は、音声合成に使用する音声を指定します。指定された voiceNameStr が存在しない場合、音は再生されません。括弧が必要になるのは、追加の引数を渡す場合のみです。
	$Text.speak(""Tessa""); 
引用符で囲まれたリテラル文字列に .speak() を連結することもできます。
	""Look on my Works, ye Mighty, and despair"".speak(); 
	'Look on my Works, ye Mighty, and despair'.speak(); 
speak() も参照してください。"
String.split(regexStr),Function,Item,Data manipulation,List,false,5.7.1,Baseline,,,,1,true,true,false,false,true,false,false,false,false,,false,"String.split(regexStr)
This operator splits a string into a List, as divided by instances of regular expression pattern regexStr in the original string. Source characters matched by regexStr are not passed to the list. The source string itself is not affected.
regexStr is one of:
* an action code expression (which includes just referencing a single attribute name')
* a quoted string; quoted strings may be either:
** a literal string (i.e. actual text)
** a regular expression
Useful regex values are:
* ""\W+"". This splits the source at word boundaries removing spaces and punctuation.
* ""\n"". This divides the string into discrete paragraphs, ignoring blank lines and/or lines/paragraphs with only spaces but no textual content.
* ""\."". This divides on sentences ending with a period. It will strip the terminating punctuation.
* ""[\.\?\!]"". As above but the sentence may end with any of full stop, question mark or exclamation mark.
The result of the operator is a List-type attribute value, i.e. the data should be passed to a list. Passing the output to a Set-type attribute will de-dupe any list values in the output with the first instance of any duplicates forming its set entry.
For example:
	$MyList = ""ant bee ant cow"".split("" ""); gives list [ant;bee;ant;cow]
	$MySet = ""ant bee ant cow"".split("" ""); gives list [ant;bee;cow]
	$MyList = ""ant, bee, cow"".split(""\W+ ""); gives  list [ant;bee;cow]
	$MyList = ""ant, bee, cow"".split("" ""); gives list [ant,;bee,;cow]
	$MyList = $MyString.split($MyString(agent)); 
	$MyList = $MyString(parent).split(""and""); 
If the string, stored in $MyString, is multi-line:
ant
bee
cow
…then: 
	$MyList = $MyString.split(""\n""); 
gives list [ant;bee;cow]. 
This approach can be useful if trying to retrieve a specific paragraph of $Text, perhaps from notes exploded from a larger consistently formatted text source. To get a string holding just paragraph #3 of the source $Text (or other multi-line string data):
	$MyString = $Text.split(""\n"").at(2); 
Do not overlook the fact that that List.at() is zero-based. That means the first list item is .at(0) and so the third list item is '2' and not '3' as might otherwise be assumed the last item is '-1':
	$MyString = $Text.split(""\n"").at(-1); 
There is one limitation of this approach to working with $Text or multi-line strings. The issue is that blank lines or lines with only spaces, are ignored; lists do not hold 'empty' items. So if the string $MyString is multi-line and contains blank lines, like so:
ant
  
bee
cow
…then:
	$MyList = $MyString.split(""\n""); 
still gives [ant;bee;cow]. 
It does not matter if the blank is just two successive line returns or actually contains some white space, no list item is created for it.
Luckily there is a simple workaround is to seed empty lines with a single hyphen (or whatever placeholder you prefer, e.g. ""N/A"" or such). Thus:
	$MyList = $Text.replace(""\n\n"",""\n-\n"").split(""\n""); 
…now gives $MyList [ant;-;bee;cow] such that ""bee"" is still paragraph #3 of the new list, as in the original text. If you wanted to make a deliberate review of such data you might use a more distinctive marker string:
	$MyList = $Text.replace(""\n\n"",""\n#####\n"").split(""\n""); 
You could then query for $MyList.contains(""#####"").
Dealing with inline quote characters
Because regex is parsed for regular expressions, it may be possible to use the '\dnn' form described here to work around the lack of escaping from single double quotes within strings.
Dealing with inline semi-colons
As this function outputs a list, where values are semi-colon delimited, if the source string—such as $Text—has semicolons in it they act as extra (unexpected!) splits when viewing the outcome. To get around this, escape the semicolons on the fly:
	$MyList = $Text.replace("";"",""\\;"").split(""\n""); 
However, the surviving inline semicolons in the resulting List items will get misread, when interrogating the List, as item delimiters. In such cases, first replace inline semicolons with another character(s) before using the split-generated list and then reverse the replacement before actual use of the text. For example:
    var:string vSource = $Text.replace("";"",""@@@"");
    $MyList = vSource.paragraphList;
    $MyString = $MyList.at(4)replace(""@@@"","";"");","I will translate the text describing the `String.split(regexStr)` operator into Japanese, maintaining its technical context and formatting.

String.split(regexStr)
このオペレータは、元の文字列内の正規表現パターン regexStr が一致する箇所で分割し、リスト（List）を作成します。regexStr に一致した文字自体はリストには含まれません。元の文字列自体は変更されません。
regexStr は以下のいずれかです：
* アクションコードの式（単一の属性名を参照する場合も含みます）
* 引用符で囲まれた文字列。引用符で囲まれた文字列は以下のいずれかです：
** リテラル文字列（実際のテキスト）
** 正規表現
便利な正規表現の値：
* ""\W+""：単語の境界で分割し、スペースや句読点を取り除きます。
* ""\n""：文字列を各段落に分割します。空行や、スペースのみでテキスト内容のない行／段落は無視されます。
* ""\.""：ピリオドで終わる文ごとに分割します。末尾の句読点は削除されます。
* ""[\.\?\!]""：上記と同様ですが、文の終わりがピリオド、疑問符、感嘆符のいずれかである場合に分割します。
このオペレータの結果はリスト（List）型の属性値となります。つまり、データはリストに渡される必要があります。出力をセット（Set）型の属性に渡すと、重複する値が排除され、重複する値のうち最初のインスタンスがセットのエントリとして保持されます。
例：
	$MyList = ""ant bee ant cow"".split("" ""); // リスト [ant;bee;ant;cow] になります
	$MySet = ""ant bee ant cow"".split("" ""); // リスト [ant;bee;cow] になります
	$MyList = ""ant, bee, cow"".split(""\W+ ""); // リスト [ant;bee;cow] になります
	$MyList = ""ant, bee, cow"".split("" ""); // リスト [ant,;bee,;cow] になります
	$MyList = $MyString.split($MyString(agent)); 
	$MyList = $MyString(parent).split(""and""); 
$MyString に格納された文字列が複数行の場合：
ant
bee
cow
…この場合：
	$MyList = $MyString.split(""\n""); 
リスト [ant;bee;cow] を返します。
この手法は、$Text の特定の段落を取得したい場合に便利です。たとえば、一貫したフォーマットの大きなテキストソースから分解（explode）されたノートなどから取得する場合です。ソースの $Text（または他の複数行文字列データ）の3番目の段落だけを保持する文字列を取得するには：
	$MyString = $Text.split(""\n"").at(2); 
List.at() が「0ベース（0から始まる）」であることを忘れないでください。つまり、最初のリスト項目は .at(0) であり、3番目のリスト項目は「3」ではなく「2」となります。最後の項目は「-1」です：
	$MyString = $Text.split(""\n"").at(-1); 
複数行の文字列や $Text を扱うこの手法には、1つの制限があります。空行やスペースのみの行は無視されるという点です。リストは「空の」項目を保持しません。したがって、$MyString が複数行で、以下のように空行を含んでいる場合：
ant
  
bee
cow
…この場合でも：
	$MyList = $MyString.split(""\n""); 
依然として [ant;bee;cow] を返します。
空行が単なる連続した改行であっても、実際にホワイトスペースが含まれていても関係なく、それに対するリスト項目は作成されません。
幸いなことに、簡単な回避策があります。空行にハイフン（または ""N/A"" などお好みのプレースホルダー）を一時的に挿入することです。
	$MyList = $Text.replace(""\n\n"",""\n-\n"").split(""\n""); 
…これにより $MyList は [ant;-;bee;cow] となり、元のテキストと同様に ""bee"" は新しいリストの3番目の段落として保持されます。このようなデータを意図的に確認したい場合は、より特徴的なマーカー文字列を使用することもできます：
	$MyList = $Text.replace(""\n\n"",""\n#####\n"").split(""\n""); 
その後、$MyList.contains(""#####"") で問い合わせることができます。
インラインの引用符（""）の取り扱い
正規表現は正規表現として解析されるため、文字列内でエスケープできない二重引用符を回避するために、こちらで説明されている '\dnn' 形式を使用できる場合があります。
インラインのセミコロン（;）の取り扱い
この関数は、値がセミコロンで区切られたリストを出力するため、ソース文字列（$Text など）にセミコロンが含まれていると、結果を表示する際に予期せぬ分割が発生します。これを回避するには、実行時にセミコロンをエスケープします：
	$MyList = $Text.replace("";"",""\\;"").split(""\n""); 
ただし、結果として得られたリスト項目内に残っているインラインのセミコロンは、リストを照会する際に項目の区切り文字として誤読されます。そのような場合は、まず split でリストを生成する前にインラインのセミコロンを別の文字に置換し、テキストを実際に使用する前に置換を元に戻してください。例：
    var:string vSource = $Text.replace("";"","" @@@"");
    $MyList = vSource.paragraphList;
    $MyString = $MyList.at(4).replace("" @@@"","";"");"
"String.substr(startNum[, lengthNum])",Function,Item,Data manipulation,String,false,5.7.0,Baseline,,,,2,true,true,false,false,false,false,false,true,false,,false,"String.substr(startNum[, lengthNum])
This operator allows extraction of a substring from a string attribute. The source string is not affected.
	$MyString.substr(startN) 
returns the substring of $MyString beginning startNum characters from the beginning. The numbers for startN and lengthN are 0-based, i.e. zero is character position #1. A negative startNum value counts back from the end of the string .Negative values are 1-based, i.e. the -1 represents the last character in the string.
In the examples below assume $MyString's value is ""Hello World"". Examples:
	$MyString = ""abcde"".substr(2); returns ""cde""
	$MyString = ""abcde"".substr(-2); returns ""de""
	$MyString = $MyString.substr(6); returns ""World""
If the string does not contain at least startNum characters, the empty string is returned.
A second argument lengthNum specifies the length of the returned string. If unspecified, the entire remaining string is returned.
	$MyString = ""abcde"".substr(2,2); returns ""cd""
	$MyString = ""abcde"".substr(-3,2); returns ""cd""
	$MyString = $MyString.substr(0,5); returns ""Hello""
If the length of the substring is negative, it is treated as an offset from the end of the string.
	$MyString = ""Hello"".substr(1,-1); → ""ell""
Besides strings and string literals, this operator can also be used on other attribute data types that are string-like, URL, File, etc. Although the operator also works on lists/sets, the source data is all the values as a single semi-colon-joined string literal so there is less point in its use in this context.
This function respects existing rich text styling.
Incorrect argument values
If .substr() is asked to address parts of the string before its start or after its end, .substr() returns the empty string. This can arise through poor selection of input argument values. For instance, if $MyString is 5 characters long, $MyString.substr(0-7) is impossible, so this returns an empty string.
Trimming leading/trailing quotes
See String.trim().
Working with styled text
This operator is capable of worthing with StyledString operators: StyledString.bold, StyledString.fontSize(), StyledString.italic and StyledString.strike.","String.substr(startNum[, lengthNum])
このオペレーターを使用すると、文字列属性から部分文字列を抽出できます。元の文字列は影響を受けません。
	$MyString.substr(startN) 
$MyStringの先頭からstartNum文字目以降の部分文字列を返します。startNおよびlengthNの数値は0ベース（0から始まる）です。つまり、0は1番目の文字位置を表します。負のstartNum値は文字列の末尾から逆方向にカウントします。負の値は1ベース（1から始まる）です。つまり、-1は文字列の最後の文字を表します。
以下の例では、$MyStringの値が ""Hello World"" であると仮定します。
例：
	$MyString = ""abcde"".substr(2); // ""cde"" を返す
	$MyString = ""abcde"".substr(-2); // ""de"" を返す
	$MyString = $MyString.substr(6); // ""World"" を返す
文字列に少なくともstartNum文字が含まれていない場合、空の文字列が返されます。
第2引数のlengthNumは、返される文字列の長さを指定します。指定されない場合は、残りの文字列全体が返されます。
	$MyString = ""abcde"".substr(2,2); // ""cd"" を返す
	$MyString = ""abcde"".substr(-3,2); // ""cd"" を返す
	$MyString = $MyString.substr(0,5); // ""Hello"" を返す
部分文字列の長さが負の場合、文字列の末尾からのオフセットとして扱われます。
	$MyString = ""Hello"".substr(1,-1); → ""ell""
文字列や文字列リテラルの他に、URLやFile型など、文字列に類似した他の属性データ型でもこのオペレーターを使用できます。リストやセットでも動作しますが、ソースデータはすべての値をセミコロンで連結した単一の文字列リテラルとして扱われるため、これらのコンテキストで使用する意味はほとんどありません。
この関数は、既存のリッチテキストのスタイルを保持します。
不適切な引数の値
.substr() が文字列の開始前または終了後の範囲を参照するように指定された場合、.substr() は空の文字列を返します。これは、入力引数の値の選択が不適切な場合に発生する可能性があります。例えば、$MyString が5文字の長さである場合、$MyString.substr(0-7) は不可能であるため、空の文字列を返します。
前後の引用符の除去（トリミング）
String.trim() を参照してください。
スタイル付きテキストの操作
このオペレーターは、StyledString オペレーター（StyledString.bold、StyledString.fontSize()、StyledString.italic、StyledString.strike）と連携して動作させることが可能です。"
String.toNumber(),Function,Item,Data manipulation,Number,false,5.8.0,Baseline,,,,,false,true,false,false,false,false,false,false,false,,false,"String.toNumber()
String.toNumber
Used for explicit coercion of numbers in strings to Number type data. Examples:
	$MyNumber = $MyString.toNumber; 
	$MyNumberA = ""40"".toNumber; 
This can be useful if default type coercion is not working as expected.","String.toNumber()
String.toNumber
文字列内の数値を数値型（Number）データに明示的に変換するために使用されます。例：
	$MyNumber = $MyString.toNumber; 
	$MyNumberA = ""40"".toNumber; 
これは、デフォルトの型変換が期待通りに動作しない場合に便利です。"
"String.tr(inStr[, outStr])",Function,Item,Data manipulation,String,false,5.7.0,Baseline,,,,2,true,true,false,false,false,false,false,true,false,,false,"String.tr(inStr[, outStr])
$MyString.tr(inStr, outStr)
This operator allows simple single character string manipulation. It computes a new string, copying each character of $MyString but converting any characters in inStr to the corresponding characters in dataOut. For example:
	$MyString = $MyString.tr(""a"",""A""); 
returns a copy of MyString in which every ""a"" is converted to ""A"".
Backslash characters must be quoted and escaped:
	$MyString = $MyString.tr(""c"",""\\r""); 
converts every ""c"" to a Macintosh newline characters (\r). Note the need in this context for an extra backslash escape (so Tinderbox knows the intended swap value is ""\r"" and not ""r"").
Multiple characters can be replaced:
	$MyString = ""Hello, world"".tr(""aeiou"",""AEIOU""); gives ""HEllO, wOrld""
Note that in the later example the number of characters in inStr and outStr must match and pairs must list in order, otherwise unmatched characters will act as for the syntax below.
$MyString.tr(inStr)
If outStr is omitted or left empty, any matches to inStr are deleted from the referenced string.
	$MyString = ""Hello, world"".tr(""aeiou""); 
gives ""Hll, wrld""
For further information, see the macOS man page for the UNIX tr command.
Performance
If using actions with a lot of .tr() calls, based on some testing in large complex docs, it may—counter-intuitively—be faster using .replace() instead.","String.tr(inStr[, outStr])
$MyString.tr(inStr, outStr)
このオペレータは、単純な1文字単位の文字列操作を可能にします。$MyStringの各文字をコピーしながら、inStrに含まれる各文字をoutStrの対応する文字に変換して、新しい文字列を生成します。例えば：
	$MyString = $MyString.tr(""a"",""A""); 
は、すべての「a」が「A」に変換された$MyStringのコピーを返します。
バックスラッシュ文字は引用符で囲み、エスケープする必要があります：
	$MyString = $MyString.tr(""c"",""\\r""); 
は、すべての「c」をMacintoshの改行文字（\r）に変換します。この文脈では、バックスラッシュによるエスケープがさらにもう一つ必要であることに注意してください（これにより、Tinderboxは意図した置換値が「r」ではなく「\r」であることを認識します）。
複数の文字を置換することも可能です：
	$MyString = ""Hello, world"".tr(""aeiou"",""AEIOU""); は ""HEllO, wOrld"" になります。
なお、上記の例ではinStrとoutStrの文字数が一致し、ペアが順番に並んでいる必要があります。そうでない場合、一致しない文字は以下の構文のように扱われます。
$MyString.tr(inStr)
outStrが省略されたか空の場合、inStrに一致する文字は元の文字列から削除されます。
	$MyString = ""Hello, world"".tr(""aeiou""); 
は ""Hll, wrld"" になります。
詳細については、UNIXのtrコマンドに関するmacOSのmanページを参照してください。
パフォーマンス
大規模で複雑なドキュメントでのテストによると、多数の .tr() 呼び出しを行うアクションの場合、直感に反して .replace() を使用した方が高速になる可能性があります。"
String.trim([filterStr]),Function,Item,Data manipulation,String,false,9.0.0,Baseline,,,,1,false,true,false,false,false,false,false,true,false,,false,"String.trim([filterStr])
String.trim()
String.trim
The .trim operator removes unwanted characters from the start and end of a string. With no arguments, .trim() removes whitespace and end of line characters.
	""Hello world     "".trim; → ""Hello world""
It may also be used with a literal string argument filterStr. The only accepted value for filterStr is ""punctuation"", in which case the operator also removes punctuation marks.
	""[tab] Hello world?!     "".trim(""punctuation"") → ""Hello world""
The resulting string retains any stying in the source string.","String.trim([filterStr])
String.trim()
String.trim
.trim オペレータは、文字列の前後から不要な文字を削除します。引数がない場合、.trim() は空白文字と改行文字を削除します。
	""Hello world     "".trim; → ""Hello world""
また、リテラル文字列の引数 filterStr を指定して使用することもできます。filterStr に指定できる唯一の値は ""punctuation"" で、この場合、オペレータは句読点も削除します。
	""[tab] Hello world?!     "".trim(""punctuation"") → ""Hello world""
結果の文字列は、元の文字列のスタイルを保持します。"
String.try{actions}[.thenTry{actions}],Function,Item,Stream parsing,boolean test,false,9.1.0,Baseline,,,,,true,true,false,false,false,false,false,true,false,,false,"String.try{ action(s) }[.thenTry{ action(s) }]
If the first test action fails, they restore the string and allow you to process it a different way. The current success/failure state can be tested using the .failed() operator.
Saves the value of an attribute (the steam source) and attempts an action. If the action fails because one of its operators fails or the fail() operator is performed, the original value of String stream source is restored.
A .try{} may be followed by one or more .thenTry{} clauses. If the original .try{} succeeds, all subsequent .thenTry{} clauses are ignored. If the original .try{} fails, then each .thenTry{} is attempted in turn. Once a .thenTry{} clause succeeds, subsequent .thenTry{} clauses are ignored.
For example:
$MyString.try{
   $MyString=$MyString.skipToWord(""To:"").captureWord;
}.thenTry{
   fail(); //signal an explicit failure and return a 'false' value to an enclosing expression
};

looks for strings such as ""To:John Doe""
If the string ""To:"" is not found, $MyString will be unchanged. If found, $MyString's value is set to the word that follows, up to the next whitespace character or the end of the string, i.e. ""John"".","String.try{ action(s) }[.thenTry{ action(s) }]
最初のテストアクションが失敗した場合、文字列を復元し、別の方法で処理できるようにします。現在の成功/失敗の状態は、.failed() オペレーターを使用してテストできます。
属性の値（ストリーム・ソース）を保存し、アクションを試行します。オペレーターの1つが失敗したか、fail() オペレーターが実行されたためにアクションが失敗した場合、String ストリーム・ソースの元の値が復元されます。
.try{} の後には、1つ以上の .thenTry{} 句を続けることができます。最初の .try{} が成功した場合、それ以降のすべての .thenTry{} 句は無視されます。最初の .try{} が失敗した場合、各 .thenTry{} が順番に試行されます。ひとたび .thenTry{} 句が成功すると、それ以降の .thenTry{} 句は無視されます。
例：
$MyString.try{
   $MyString=$MyString.skipToWord(""To:"").captureWord;
}.thenTry{
   fail(); // 明示的な失敗を通知し、囲んでいる式に 'false' 値を返す
};

""To:John Doe"" のような文字列を探します。
文字列 ""To:"" が見つからない場合、$MyString は変更されません。見つかった場合、$MyString の値は、次に来る単語（次の空白文字または文字列の末尾まで）、つまり ""John"" に設定されます。"
String.uppercase(),Function,Item,Formatting,String,false,5.9.0,Baseline,,,,,false,true,false,false,false,false,false,false,false,,false,"String.uppercase()
String.uppercase
Returns the referenced String, transforming all uppercase letters to lowercase.
The function can be chained to both string data and to string literals:
	$MyString.uppercase() 
	""my new title"".uppercase() 
The latter gives ""MY NEW TITLE"".
The trailing parentheses may be omitted:
	$MyString.uppercase 
Functionally equivalent to uppercase().
If $MyString is ""hello world"":
	$MyString = $MyString.uppercase; 
$MyString is set to ""HELLO WORLD"".
The .uppercase() method may also be used on Lists or Sets. Consider [Ant;BEE;Cow] stored in $MyList:
	$MyList = $MyList.uppercase; 
… giving [ANT;BEE;COW].","String.uppercase()
String.uppercase
参照された文字列のすべての文字を大文字に変換して返します。
この関数は、文字列データと文字列リテラルの両方に連結（チェーン）させることができます。
	$MyString.uppercase() 
	""my new title"".uppercase() 
後者は ""MY NEW TITLE"" になります。
末尾の括弧は省略可能です。
	$MyString.uppercase 
uppercase() と機能的に同等です。
$MyString が ""hello world"" の場合：
	$MyString = $MyString.uppercase; 
$MyString は ""HELLO WORLD"" に設定されます。
.uppercase() メソッドは、リスト（List）やセット（Set）に対しても使用できます。$MyList に [Ant;BEE;Cow] が格納されているとします。
	$MyList = $MyList.uppercase; 
… 結果は [ANT;BEE;COW] になります。"
String.wordCount(),Property,Item,Data manipulation,Number,false,9.5.2,Baseline,,,,,false,false,false,false,false,false,false,false,false,,false,"String.wordCount()
String.wordCount
String.wordCount returns the number of words in a string. The string is first scanned to determine its dominant language, and the word count is based on the conventions of that language (q.v. $WordCount). If the language cannot be determined or if it is not known to macOS, the conventions of English are used.","String.wordCount()
String.wordCount
String.wordCountは、文字列内の単語数を返します。まず文字列がスキャンされて主要な言語が特定され、その言語の規則に基づいて単語数がカウントされます（$WordCountを参照）。言語を特定できない場合、またはmacOSで認識されない言語の場合は、英語の規則が使用されます。"
String.wordList(),Property,Item,Data manipulation,List,false,9.0.0,Baseline,,,10.14,,false,true,false,false,false,false,false,false,false,,false,"String.wordList()
String.wordList
This returns a list of each noun in the supplied string, excepting those recognised as pronouns and proper names. Note that the output list is all lowercase, regardless of source case. This operator requires running on macOS 10.14 and later.
	$MyList = ""I am the very model of a modern Major-General."".wordList; 
then MyList holds ""i;am;the;very;model;of;a;modern;major;general"".","String.wordList()
String.wordList
これは、指定された文字列内の各単語のリストを返しますが、代名詞や固有名詞として認識されるものは除外されます。ソースの大小文字に関わらず、出力されるリストはすべて小文字になることに注意してください。このオペレータは macOS 10.14 以降で動作させる必要があります。
	$MyList = ""I am the very model of a modern Major-General."".wordList;
この場合、MyList は ""i;am;the;very;model;of;a;modern;major;general"" を保持します。"
String.words(wordsNum),Function,Item,Data manipulation,String,false,6.0.0,Baseline,,,,1,true,true,false,false,false,false,false,false,false,,false,"String.words(wordsNum)
returns the first number words of a string. If the string has fewer than wordsNum words, returns the entire string. If wordsNum is negative, it returns a negative -wordsNum words from the end of the string. If $MyString is ""Romans, they go house?"".
	$MyString = $MyString.words(2); 
returns ""Romans, they"". 
	$MyString = $MyString.words(-1); 
returns ""house?"". Note that punctuation contiguous to words gets passed through as part of the returned word(s).","String.words(wordsNum)
文字列の最初のwordsNum個の単語を返します。文字列の単語数がwordsNumより少ない場合は、文字列全体を返します。wordsNumが負の値の場合、文字列の末尾から-wordsNum個の単語を返します。$MyStringが ""Romans, they go house?"" の場合：
	$MyString = $MyString.words(2); 
は ""Romans, they"" を返します。
	$MyString = $MyString.words(-1); 
は ""house?"" を返します。単語に隣接する句読点は、返される単語の一部としてそのまま保持されることに注意してください。"
string(argStr),String,Item,Data manipulation,,false,11.5.0,11.5.0,,11.5.0,,1,true,false,false,false,false,false,false,false,false,,false,"string(argStr)
The operator string(argStr) returns its argument as explicitly String-type data. This is useful when neither single nor double quotes will achieve the desired result. The string result must not contain a closing parenthesis, i.e. a ')' character.","string(argStr)
string(argStr) 演算子は、その引数を明示的な文字列（String）型のデータとして返します。これは、一重引用符や二重引用符のどちらを使用しても望ましい結果が得られない場合に便利です。結果の文字列には、閉じ括弧、つまり「)」文字を含めることはできません。"
StyledString.bold(),Function,Item,Formatting,String,false,9.0.0,Baseline,,,,,false,true,false,false,false,false,false,false,true,,false,"StyledString.bold()
StyledString.bold
The function sets the referenced string's styled text to bold text.
	$Text = $Text + ""This is "" + ""some"".bold + "" text"".plain; 
adds ""this is some text"" to the end of $Text. The '.plain' command reasserts no style is to be applied.
Note that $Text is currently the only attribute capable of holding styled text. String attributes and action code variables, i.e. var, cannot store styled text. If passed styled text the latter will store the unstyled version of the text being passed. See a more detailed explanation.
String operators respecting StyledString operators
String.paragraphs(), String.replace() and String.substr().","StyledString.bold()
StyledString.bold
この関数は、参照された文字列のスタイル付きテキストを太字に設定します。
	$Text = $Text + ""This is "" + ""some"".bold + "" text"".plain; 
は、$Text の末尾に ""this is some text"" を追加します。`.plain` コマンドは、スタイルを適用しないことを再指定します。
注意：現在、スタイル付きテキストを保持できる属性は $Text のみです。文字列属性やアクションコード変数（var など）は、スタイル付きテキストを格納できません。スタイル付きテキストが渡された場合、後者は渡されたテキストのスタイルなしのバージョンを格納します。詳細な説明を参照してください。
StyledString オペレーターを尊重する文字列オペレーター
String.paragraphs()、String.replace()、および String.substr()。"
StyledString.fontSize(pointSizeNum),Function,Item,Formatting,String,false,9.0.0,Baseline,,,,1,true,true,false,false,false,false,false,false,true,,false,"StyledString.fontSize(pointSizeNum)
The function sets the referenced string's styled text to font size pointSizeNum, where pointSizeNum is the desired font size in points.
	$Text = $Text + ""some bigger text"".fontSize(N); 
adds test ""some bigger text"" in 24pt to the end of $Text.
It is also a good automatic way to reset $Text containing old (or accidental) size-based auto-headings. Code like this can be used as a stamp or other action to reset multiple selected notes:
	$Text = $Text.fontSize($TextFontSize); 
This will make each (selected) note use it's own $TextFontSize (which might differ) to reset the size of the entire $Text of the note.
Note that $Text is currently the only attribute capable of holding styled text. String attributes and action code variables, i.e. var, cannot store styled text. If passed styled text the latter will store the unstyled version of the text being passed. See a more detailed explanation.
String operators respecting StyledString operators
String.paragraphs(), String.replace() and String.substr().","StyledString.fontSize(pointSizeNum)
この関数は、対象となる文字列のスタイル付きテキストのフォントサイズをpointSizeNumに設定します。ここでpointSizeNumは、ポイント単位での希望のフォントサイズです。
	$Text = $Text + ""some bigger text"".fontSize(N); 
は、$Textの末尾に24ptの「some bigger text」というテキストを追加します。
これは、古い（あるいは意図しない）サイズベースの自動見出しが含まれる$Textをリセットする自動的な手法としても有効です。以下のようなコードをスタンプやその他のアクションとして使用することで、選択した複数のノートをリセットできます。
	$Text = $Text.fontSize($TextFontSize); 
これにより、（選択された）各ノートは自身の$TextFontSize（ノートごとに異なる場合があります）を使用して、そのノートの$Text全体のサイズをリセットします。
現在、$Textはスタイル付きテキストを保持できる唯一の属性であることに注意してください。文字列属性やアクションコードの変数（varなど）は、スタイル付きテキストを保持できません。これらにスタイル付きテキストが渡された場合、スタイルのないバージョンのテキストが保存されます。詳細は「詳細な説明」を参照してください。
StyledStringオペレータを維持する文字列オペレータ：
String.paragraphs()、String.replace()、およびString.substr()。"
